entity,entity_type,cell_x,cell_y,xT
Brentford,team,12,7,0.136078
Brentford,team,12,8,0.106005
Brentford,team,12,9,0.10383
Brentford,team,12,10,0.124919
Brentford,team,12,11,0.0
Brentford,team,13,0,0.0
Brentford,team,13,1,0.0
Brentford,team,13,2,0.021404
Brentford,team,13,3,0.048988
Brentford,team,13,4,0.184988
Brentford,team,13,5,0.092556
Brentford,team,13,6,0.158737
Brentford,team,13,7,0.195446
Brentford,team,13,8,0.124937
Brentford,team,13,9,0.094963
Brentford,team,13,10,0.094963
Brentford,team,13,11,0.0
Brentford,team,14,0,0.0
Brentford,team,14,1,0.0
Brentford,team,14,2,0.0
Brentford,team,14,3,0.0
Brentford,team,14,4,0.064211
Brentford,team,14,5,0.222519
Brentford,team,14,6,0.219386
Brentford,team,14,7,0.199199
Brentford,team,14,8,0.094964
Brentford,team,14,9,0.0
Brentford,team,14,10,0.0
Brentford,team,14,11,0.0
Brentford,team,15,0,0.0
Brentford,team,15,1,0.0
Brentford,team,15,2,0.0
Brentford,team,15,3,0.0
Brentford,team,15,4,0.38
Brentford,team,15,5,0.28
Brentford,team,15,6,0.225263
Brentford,team,15,7,0.0
Brentford,team,15,8,0.0
Brentford,team,15,9,0.0
Brentford,team,15,10,0.0
Brentford,team,15,11,0.0
Brest,team,0,0,0.0
Brest,team,0,1,0.0
Brest,team,0,2,0.0
Brest,team,0,3,0.0
Brest,team,0,4,0.0
Brest,team,0,5,0.0
Brest,team,0,6,0.0
Brest,team,0,7,0.0
Brest,team,0,8,0.0
Brest,team,0,9,0.0
Brest,team,0,10,0.0
Brest,team,0,11,0.0
Brest,team,1,0,0.0
Brest,team,1,1,0.0
Brest,team,1,2,0.0
Brest,team,1,3,0.0
Brest,team,1,4,0.0
Brest,team,1,5,0.0
Brest,team,1,6,0.0
Brest,team,1,7,0.0
Brest,team,1,8,0.0
Brest,team,1,9,0.0
Brest,team,1,10,0.0
Brest,team,1,11,0.0
Brest,team,2,0,0.0
Brest,team,2,1,0.0
Brest,team,2,2,0.0
Brest,team,2,3,0.0
Brest,team,2,4,0.0
Brest,team,2,5,0.0
Brest,team,2,6,0.0
Brest,team,2,7,0.0
Brest,team,2,8,0.0
Brest,team,2,9,0.0
Brest,team,2,10,0.0
Brest,team,2,11,0.0
Brest,team,3,0,0.0
Brest,team,3,1,0.0
Brest,team,3,2,0.0
Brest,team,3,3,0.0
Brest,team,3,4,0.0
Brest,team,3,5,0.0
Brest,team,3,6,0.0
Brest,team,3,7,0.0
Brest,team,3,8,0.0
Brest,team,3,9,0.0
Brest,team,3,10,0.0
Brest,team,3,11,0.0
Brest,team,4,0,0.0
Brest,team,4,1,0.0
Brest,team,4,2,0.0
Brest,team,4,3,0.0
Brest,team,4,4,0.0
Brest,team,4,5,0.0
Brest,team,4,6,0.0
Brest,team,4,7,0.0
Brest,team,4,8,0.0
Brest,team,4,9,0.0
Brest,team,4,10,0.0
Brest,team,4,11,0.0
Brest,team,5,0,0.0
Brest,team,5,1,0.0
Brest,team,5,2,0.0
Brest,team,5,3,0.0
Brest,team,5,4,0.0
Brest,team,5,5,0.0
Brest,team,5,6,0.0
Brest,team,5,7,0.0
Brest,team,5,8,0.0
Brest,team,5,9,0.0
Brest,team,5,10,0.0
Brest,team,5,11,0.0
Brest,team,6,0,0.0
Brest,team,6,1,0.0
Brest,team,6,2,0.0
Brest,team,6,3,0.0
Brest,team,6,4,0.0
Brest,team,6,5,0.0
Brest,team,6,6,0.0
Brest,team,6,7,0.0
Brest,team,6,8,0.0
Brest,team,6,9,0.0
Brest,team,6,10,0.0
Brest,team,6,11,0.0
Brest,team,7,0,0.0
Brest,team,7,1,0.0
Brest,team,7,2,0.0
Brest,team,7,3,0.0
Brest,team,7,4,0.0
Brest,team,7,5,0.0
Brest,team,7,6,0.0
Brest,team,7,7,0.0
Brest,team,7,8,0.0
Brest,team,7,9,0.0
Brest,team,7,10,0.0
Brest,team,7,11,0.0
Brest,team,8,0,0.0
Brest,team,8,1,0.0
Brest,team,8,2,0.0
Brest,team,8,3,0.0
Brest,team,8,4,0.0
Brest,team,8,5,0.0
Brest,team,8,6,0.0
Brest,team,8,7,0.0
Brest,team,8,8,0.0
Brest,team,8,9,0.0
Brest,team,8,10,0.0
Brest,team,8,11,0.0
Brest,team,9,0,0.0
Brest,team,9,1,0.0
Brest,team,9,2,0.0
Brest,team,9,3,0.0
Brest,team,9,4,0.0
Brest,team,9,5,0.0
Brest,team,9,6,0.009518
Brest,team,9,7,0.0
Brest,team,9,8,0.0
Brest,team,9,9,0.063301
Brest,team,9,10,0.0
Brest,team,9,11,0.0
Brest,team,10,0,0.0
Brest,team,10,1,0.079228
Brest,team,10,2,0.006213
Brest,team,10,3,0.0
Brest,team,10,4,0.062996
Brest,team,10,5,0.083801
Brest,team,10,6,0.073127
Brest,team,10,7,0.072221
Brest,team,10,8,0.009518
Brest,team,10,9,0.062651
Brest,team,10,10,0.076669
Brest,team,10,11,0.0
Brest,team,11,0,0.0
Brest,team,11,1,0.0
Brest,team,11,2,0.0
Brest,team,11,3,0.006214
Brest,team,11,4,0.070718
Brest,team,11,5,0.132934
Brest,team,11,6,0.136547
Brest,team,11,7,0.019662
Brest,team,11,8,0.117808
Brest,team,11,9,0.020754
Brest,team,11,10,0.0
Brest,team,11,11,0.0
Brest,team,12,0,0.0
Brest,team,12,1,0.5
Brest,team,12,2,0.079262
Brest,team,12,3,0.024856
Brest,team,12,4,0.126273
Brest,team,12,5,0.089169
Brest,team,12,6,0.071418
Brest,team,12,7,0.062666
Brest,team,12,8,0.041517
Brest,team,12,9,0.03649
Brest,team,12,10,0.001033
Brest,team,12,11,0.0
Brest,team,13,0,0.0
Brest,team,13,1,0.0
Brest,team,13,2,0.5
Brest,team,13,3,0.159091
Brest,team,13,4,0.165791
Brest,team,13,5,0.199608
Brest,team,13,6,0.183638
Brest,team,13,7,0.101346
Brest,team,13,8,0.072981
Brest,team,13,9,0.002066
Brest,team,13,10,0.0
Brest,team,13,11,0.0
Brest,team,14,0,0.0
Brest,team,14,1,0.0
Brest,team,14,2,0.0
Brest,team,14,3,0.071429
Brest,team,14,4,0.15
Brest,team,14,5,0.148267
Brest,team,14,6,0.284585
Brest,team,14,7,0.152376
Brest,team,14,8,0.008264
Brest,team,14,9,0.0
Brest,team,14,10,0.0
Brest,team,14,11,0.0
Brest,team,15,0,0.0
Brest,team,15,1,0.0
Brest,team,15,2,0.0
Brest,team,15,3,0.0
Brest,team,15,4,0.0
Brest,team,15,5,0.5
Brest,team,15,6,0.090909
Brest,team,15,7,0.0
Brest,team,15,8,0.0
Brest,team,15,9,0.0
Brest,team,15,10,0.0
Brest,team,15,11,0.0
Brighton,team,0,0,0.0
Brighton,team,0,1,0.0
Brighton,team,0,2,0.0
Brighton,team,0,3,0.0
Brighton,team,0,4,0.0
Brighton,team,0,5,0.0
Brighton,team,0,6,0.0
Brighton,team,0,7,0.0
Brighton,team,0,8,0.0
Brighton,team,0,9,0.0
Brighton,team,0,10,0.0
Brighton,team,0,11,0.0
Brighton,team,1,0,0.0
Brighton,team,1,1,0.0
Brighton,team,1,2,0.0
Brighton,team,1,3,0.0
Brighton,team,1,4,0.0
Brighton,team,1,5,0.0
Brighton,team,1,6,0.0
Brighton,team,1,7,0.0
Brighton,team,1,8,0.0
Brighton,team,1,9,0.0
Brighton,team,1,10,0.0
Brighton,team,1,11,0.0
Brighton,team,2,0,0.0
Brighton,team,2,1,0.0
Brighton,team,2,2,0.0
Brighton,team,2,3,0.0
Brighton,team,2,4,0.0
Brighton,team,2,5,0.0
Brighton,team,2,6,0.0
Brighton,team,2,7,0.0
Brighton,team,2,8,0.0
Brighton,team,2,9,0.0
Brighton,team,2,10,0.0
Brighton,team,2,11,0.0
Brighton,team,3,0,0.0
Brighton,team,3,1,0.0
Brighton,team,3,2,0.0
Brighton,team,3,3,0.0
Brighton,team,3,4,0.0
Brighton,team,3,5,0.0
Brighton,team,3,6,0.0
Brighton,team,3,7,0.0
Brighton,team,3,8,0.0
Brighton,team,3,9,0.0
Brighton,team,3,10,0.0
Brighton,team,3,11,0.0
Brighton,team,4,0,0.0
Brighton,team,4,1,0.0
Brighton,team,4,2,0.0
Brighton,team,4,3,0.0
Brighton,team,4,4,0.0
Brighton,team,4,5,0.0
Brighton,team,4,6,0.0
Brighton,team,4,7,0.0
Brighton,team,4,8,0.0
Brighton,team,4,9,0.0
Brighton,team,4,10,0.0
Brighton,team,4,11,0.0
Brighton,team,5,0,0.0
Brighton,team,5,1,0.0
Brighton,team,5,2,0.0
Brighton,team,5,3,0.0
Brighton,team,5,4,0.0
Brighton,team,5,5,0.0
Brighton,team,5,6,0.0
Brighton,team,5,7,0.0
Brighton,team,5,8,0.0
Brighton,team,5,9,0.0
Brighton,team,5,10,0.0
Brighton,team,5,11,0.0
Brighton,team,6,0,0.0
Brighton,team,6,1,0.0
Brighton,team,6,2,0.0
Brighton,team,6,3,0.0
Brighton,team,6,4,0.0
Brighton,team,6,5,0.0
Brighton,team,6,6,0.0
Brighton,team,6,7,0.0
Brighton,team,6,8,0.0
Brighton,team,6,9,0.0
Brighton,team,6,10,0.0
Brighton,team,6,11,0.0
Brighton,team,7,0,0.0
Brighton,team,7,1,0.0
Brighton,team,7,2,0.0
Brighton,team,7,3,0.0
Brighton,team,7,4,0.0
Brighton,team,7,5,0.0
Brighton,team,7,6,0.0
Brighton,team,7,7,0.0
Brighton,team,7,8,0.0
Brighton,team,7,9,0.0
Brighton,team,7,10,0.0
Brighton,team,7,11,0.0
Brighton,team,8,0,0.0
Brighton,team,8,1,0.0
Brighton,team,8,2,0.0
Brighton,team,8,3,0.0
Brighton,team,8,4,0.0
Brighton,team,8,5,0.0
Brighton,team,8,6,0.0
Brighton,team,8,7,0.0
Brighton,team,8,8,0.0
Brighton,team,8,9,0.0
Brighton,team,8,10,0.0
Brighton,team,8,11,0.0
Brighton,team,9,0,0.0
Brighton,team,9,1,0.0
Brighton,team,9,2,0.0
Brighton,team,9,3,0.0
Brighton,team,9,4,0.0
Brighton,team,9,5,0.03755
Brighton,team,9,6,0.051759
Brighton,team,9,7,0.052091
Brighton,team,9,8,0.0
Brighton,team,9,9,0.0
Brighton,team,9,10,0.0
Brighton,team,9,11,0.0
Brighton,team,10,0,0.0
Brighton,team,10,1,0.0
Brighton,team,10,2,0.067924
Brighton,team,10,3,0.06751
Brighton,team,10,4,0.044328
Brighton,team,10,5,0.065135
Brighton,team,10,6,0.057904
Brighton,team,10,7,0.074864
Brighton,team,10,8,0.105274
Brighton,team,10,9,0.0
Brighton,team,10,10,0.0
Brighton,team,10,11,0.0
Brighton,team,11,0,0.0
Brighton,team,11,1,0.039468
Brighton,team,11,2,0.0
Brighton,team,11,3,0.053269
Brighton,team,11,4,0.052335
Brighton,team,11,5,0.05597
Brighton,team,11,6,0.052561
Brighton,team,11,7,0.049318
Brighton,team,11,8,0.086742
Brighton,team,11,9,0.046046
Brighton,team,11,10,0.0
Brighton,team,11,11,0.0
Brighton,team,12,0,0.0
Brighton,team,12,1,0.046635
Brighton,team,12,2,0.067179
Brighton,team,12,3,0.068451
Brighton,team,12,4,0.09568
Brighton,team,12,5,0.062498
Brighton,team,12,6,0.107775
Brighton,team,12,7,0.079881
Brighton,team,12,8,0.046142
Brighton,team,12,9,0.246867
Brighton,team,12,10,0.057933
Brighton,team,12,11,0.0
Brighton,team,13,0,0.0
Brighton,team,13,1,0.0
Brighton,team,13,2,0.186281
Brighton,team,13,3,0.071169
Brighton,team,13,4,0.128728
Brighton,team,13,5,0.223552
Brighton,team,13,6,0.133418
Brighton,team,13,7,0.055861
Brighton,team,13,8,0.117195
Brighton,team,13,9,0.057933
Brighton,team,13,10,0.0
Brighton,team,13,11,0.0
Brighton,team,14,0,0.0
Brighton,team,14,1,0.0
Brighton,team,14,2,0.0
Brighton,team,14,3,0.046635
Brighton,team,14,4,0.17008
Brighton,team,14,5,0.166659
Brighton,team,14,6,0.179067
Brighton,team,14,7,0.118244
Brighton,team,14,8,0.055556
Brighton,team,14,9,0.5
Brighton,team,14,10,0.0
Brighton,team,14,11,0.0
Brighton,team,15,0,0.0
Brighton,team,15,1,0.0
Brighton,team,15,2,0.0
Brighton,team,15,3,0.5
Brighton,team,15,4,0.153846
Brighton,team,15,5,0.3125
Brighton,team,15,6,0.25
Brighton,team,15,7,0.166667
Brighton,team,15,8,0.5
Brighton,team,15,9,0.0
Brighton,team,15,10,0.0
Brighton,team,15,11,0.0
Burnley,team,0,0,0.0
Burnley,team,0,1,0.0
Burnley,team,0,2,0.0
Burnley,team,0,3,0.0
Burnley,team,0,4,0.0
Burnley,team,0,5,0.0
Burnley,team,0,6,0.0
Burnley,team,0,7,0.0
Burnley,team,0,8,0.0
Burnley,team,0,9,0.0
Burnley,team,0,10,0.0
Burnley,team,0,11,0.0
Burnley,team,1,0,0.0
Burnley,team,1,1,0.0
Burnley,team,1,2,0.0
Burnley,team,1,3,0.0
Burnley,team,1,4,0.0
Burnley,team,1,5,0.0
Burnley,team,1,6,0.0
Burnley,team,1,7,0.0
Burnley,team,1,8,0.0
Burnley,team,1,9,0.0
Burnley,team,1,10,0.0
Burnley,team,1,11,0.0
Burnley,team,2,0,0.0
Burnley,team,2,1,0.0
Burnley,team,2,2,0.0
Burnley,team,2,3,0.0
Burnley,team,2,4,0.0
Burnley,team,2,5,0.0
Burnley,team,2,6,0.0
Burnley,team,2,7,0.0
Burnley,team,2,8,0.0
Burnley,team,2,9,0.0
Burnley,team,2,10,0.0
Burnley,team,2,11,0.0
Burnley,team,3,0,0.0
Burnley,team,3,1,0.0
Burnley,team,3,2,0.0
Burnley,team,3,3,0.0
Burnley,team,3,4,0.0
Burnley,team,3,5,0.0
Burnley,team,3,6,0.0
Burnley,team,3,7,0.0
Burnley,team,3,8,0.0
Burnley,team,3,9,0.0
Burnley,team,3,10,0.0
Burnley,team,3,11,0.0
Burnley,team,4,0,0.0
Burnley,team,4,1,0.0
Burnley,team,4,2,0.0
Burnley,team,4,3,0.0
Burnley,team,4,4,0.0
Burnley,team,4,5,0.0
Burnley,team,4,6,0.0
Burnley,team,4,7,0.0
Burnley,team,4,8,0.0
Burnley,team,4,9,0.0
Burnley,team,4,10,0.0
Burnley,team,4,11,0.0
Burnley,team,5,0,0.0
Burnley,team,5,1,0.0
Burnley,team,5,2,0.0
Burnley,team,5,3,0.0
Burnley,team,5,4,0.0
Burnley,team,5,5,0.0
Burnley,team,5,6,0.0
Burnley,team,5,7,0.0
Burnley,team,5,8,0.0
Burnley,team,5,9,0.0
Burnley,team,5,10,0.0
Burnley,team,5,11,0.0
Burnley,team,6,0,0.0
Burnley,team,6,1,0.0
Burnley,team,6,2,0.0
Burnley,team,6,3,0.0
Burnley,team,6,4,0.0
Burnley,team,6,5,0.0
Burnley,team,6,6,0.0
Burnley,team,6,7,0.0
Burnley,team,6,8,0.0
Burnley,team,6,9,0.0
Burnley,team,6,10,0.0
Burnley,team,6,11,0.0
Burnley,team,7,0,0.0
Burnley,team,7,1,0.0
Burnley,team,7,2,0.0
Burnley,team,7,3,0.0
Burnley,team,7,4,0.0
Burnley,team,7,5,0.0
Burnley,team,7,6,0.0
Burnley,team,7,7,0.0
Burnley,team,7,8,0.0
Burnley,team,7,9,0.0
Burnley,team,7,10,0.0
Burnley,team,7,11,0.0
Burnley,team,8,0,0.0
Burnley,team,8,1,0.0
Burnley,team,8,2,0.0
Burnley,team,8,3,0.0
Burnley,team,8,4,0.0
Burnley,team,8,5,0.0
Burnley,team,8,6,0.0
Burnley,team,8,7,0.0
Burnley,team,8,8,0.0
Burnley,team,8,9,0.0
Burnley,team,8,10,0.0
Burnley,team,8,11,0.0
Burnley,team,9,0,0.0
Burnley,team,9,1,0.0
Burnley,team,9,2,0.0
Burnley,team,9,3,0.0
Burnley,team,9,4,0.0
Burnley,team,9,5,0.078765
Burnley,team,9,6,0.035302
Burnley,team,9,7,0.045851
Burnley,team,9,8,0.0
Burnley,team,9,9,0.0
Burnley,team,9,10,0.0
Burnley,team,9,11,0.0
Burnley,team,10,0,0.0
Burnley,team,10,1,0.0
Burnley,team,10,2,0.139601
Burnley,team,10,3,0.084873
Burnley,team,10,4,0.07759
Burnley,team,10,5,0.081118
Burnley,team,10,6,0.04947
Burnley,team,10,7,0.04989
Burnley,team,10,8,0.045851
Burnley,team,10,9,0.041346
Burnley,team,10,10,0.0
Burnley,team,10,11,0.0
Burnley,team,11,0,0.0
Burnley,team,11,1,0.0
Burnley,team,11,2,0.0
Burnley,team,11,3,0.140097
Burnley,team,11,4,0.067666
Burnley,team,11,5,0.039449
Burnley,team,11,6,0.046253
Burnley,team,11,7,0.08462
Burnley,team,11,8,0.031561
Burnley,team,11,9,0.062152
Burnley,team,11,10,0.0
Burnley,team,11,11,0.0
Burnley,team,12,0,0.0
Burnley,team,12,1,0.005952
Burnley,team,12,2,0.0209
Burnley,team,12,3,0.089887
Burnley,team,12,4,0.103745
Burnley,team,12,5,0.071279
Burnley,team,12,6,0.115894
Burnley,team,12,7,0.061856
Burnley,team,12,8,0.046365
Burnley,team,12,9,0.038211
Burnley,team,12,10,0.083333
Burnley,team,12,11,0.0
Burnley,team,13,0,0.0
Burnley,team,13,1,0.0
Burnley,team,13,2,0.184874
Burnley,team,13,3,0.062701
Burnley,team,13,4,0.130245
Burnley,team,13,5,0.113255
Burnley,team,13,6,0.140627
Burnley,team,13,7,0.171672
Burnley,team,13,8,0.052121
Burnley,team,13,9,0.055556
Burnley,team,13,10,0.0
Burnley,team,13,11,0.0
Burnley,team,14,0,0.0
Burnley,team,14,1,0.0
Burnley,team,14,2,0.005952
Burnley,team,14,3,0.017857
Burnley,team,14,4,0.184874
Burnley,team,14,5,0.187662
Burnley,team,14,6,0.219388
Burnley,team,14,7,0.166667
Burnley,team,14,8,0.111111
Burnley,team,14,9,0.0
Burnley,team,14,10,0.0
Burnley,team,14,11,0.0
Burnley,team,15,0,0.0
Burnley,team,15,1,0.0
Burnley,team,15,2,0.0
Burnley,team,15,3,0.0
Burnley,team,15,4,0.0
Burnley,team,15,5,0.142857
Burnley,team,15,6,0.363636
Burnley,team,15,7,0.0
Burnley,team,15,8,0.0
Burnley,team,15,9,0.0
Burnley,team,15,10,0.0
Burnley,team,15,11,0.0
Cagliari,team,0,0,0.0
Cagliari,team,0,1,0.0
Cagliari,team,0,2,0.0
Cagliari,team,0,3,0.0
Cagliari,team,0,4,0.0
Cagliari,team,0,5,0.0
Cagliari,team,0,6,0.0
Cagliari,team,0,7,0.0
Cagliari,team,0,8,0.0
Cagliari,team,0,9,0.0
Cagliari,team,0,10,0.0
Cagliari,team,0,11,0.0
Cagliari,team,1,0,0.0
Cagliari,team,1,1,0.0
Cagliari,team,1,2,0.0
Cagliari,team,1,3,0.0
Cagliari,team,1,4,0.0
Cagliari,team,1,5,0.0
Cagliari,team,1,6,0.0
Cagliari,team,1,7,0.0
Cagliari,team,1,8,0.0
Cagliari,team,1,9,0.0
Cagliari,team,1,10,0.0
Cagliari,team,1,11,0.0
Cagliari,team,2,0,0.0
Cagliari,team,2,1,0.0
Cagliari,team,2,2,0.0
Cagliari,team,2,3,0.0
Cagliari,team,2,4,0.0
Cagliari,team,2,5,0.0
Cagliari,team,2,6,0.0
Cagliari,team,2,7,0.0
Cagliari,team,2,8,0.0
Cagliari,team,2,9,0.0
Cagliari,team,2,10,0.0
Cagliari,team,2,11,0.0
Cagliari,team,3,0,0.0
Cagliari,team,3,1,0.0
Cagliari,team,3,2,0.0
Cagliari,team,3,3,0.0
Cagliari,team,3,4,0.0
Cagliari,team,3,5,0.0
Cagliari,team,3,6,0.0
Cagliari,team,3,7,0.0
Cagliari,team,3,8,0.0
Cagliari,team,3,9,0.0
Cagliari,team,3,10,0.0
Cagliari,team,3,11,0.0
Cagliari,team,4,0,0.0
Cagliari,team,4,1,0.0
Cagliari,team,4,2,0.0
Cagliari,team,4,3,0.0
Cagliari,team,4,4,0.0
Cagliari,team,4,5,0.0
Cagliari,team,4,6,0.0
Cagliari,team,4,7,0.0
Cagliari,team,4,8,0.0
Cagliari,team,4,9,0.0
Cagliari,team,4,10,0.0
Cagliari,team,4,11,0.0
Cagliari,team,5,0,0.0
Cagliari,team,5,1,0.0
Cagliari,team,5,2,0.0
Cagliari,team,5,3,0.0
Cagliari,team,5,4,0.0
Cagliari,team,5,5,0.0
Cagliari,team,5,6,0.0
Cagliari,team,5,7,0.0
Cagliari,team,5,8,0.0
Cagliari,team,5,9,0.0
Cagliari,team,5,10,0.0
Cagliari,team,5,11,0.0
Cagliari,team,6,0,0.0
Cagliari,team,6,1,0.0
Cagliari,team,6,2,0.0
Cagliari,team,6,3,0.0
Cagliari,team,6,4,0.0
Cagliari,team,6,5,0.0
Cagliari,team,6,6,0.0
Cagliari,team,6,7,0.0
Cagliari,team,6,8,0.0
Cagliari,team,6,9,0.0
Cagliari,team,6,10,0.0
Cagliari,team,6,11,0.0
Cagliari,team,7,0,0.0
Cagliari,team,7,1,0.0
Cagliari,team,7,2,0.0
Cagliari,team,7,3,0.0
Cagliari,team,7,4,0.0
Cagliari,team,7,5,0.0
Cagliari,team,7,6,0.0
Cagliari,team,7,7,0.0
Cagliari,team,7,8,0.0
Cagliari,team,7,9,0.0
Cagliari,team,7,10,0.0
Cagliari,team,7,11,0.0
Cagliari,team,8,0,0.0
Cagliari,team,8,1,0.0
Cagliari,team,8,2,0.0
Cagliari,team,8,3,0.0
Cagliari,team,8,4,0.0
Cagliari,team,8,5,0.0
Cagliari,team,8,6,0.0
Cagliari,team,8,7,0.0
Cagliari,team,8,8,0.0
Cagliari,team,8,9,0.0
Cagliari,team,8,10,0.0
Cagliari,team,8,11,0.0
Cagliari,team,9,0,0.0
Cagliari,team,9,1,0.020584
Cagliari,team,9,2,0.018816
Cagliari,team,9,3,0.0
Cagliari,team,9,4,0.055506
Cagliari,team,9,5,0.055506
Cagliari,team,9,6,0.050289
Cagliari,team,9,7,0.0
Cagliari,team,9,8,0.013428
Cagliari,team,9,9,0.0
Cagliari,team,9,10,0.0
Cagliari,team,9,11,0.0
Cagliari,team,10,0,0.0
Cagliari,team,10,1,0.0
Cagliari,team,10,2,0.526537
Cagliari,team,10,3,0.052714
Cagliari,team,10,4,0.034877
Cagliari,team,10,5,0.040786
Cagliari,team,10,6,0.029555
Cagliari,team,10,7,0.056703
Cagliari,team,10,8,0.047533
Cagliari,team,10,9,0.059842
Cagliari,team,10,10,0.0
Cagliari,team,10,11,0.0
Cagliari,team,11,0,1.0
Cagliari,team,11,1,0.020897
Cagliari,team,11,2,0.022167
Cagliari,team,11,3,0.020384
Cagliari,team,11,4,0.057357
Cagliari,team,11,5,0.056545
Cagliari,team,11,6,0.057106
Cagliari,team,11,7,0.01496
Cagliari,team,11,8,0.060599
Cagliari,team,11,9,0.015896
Cagliari,team,11,10,0.031791
Cagliari,team,11,11,0.0
Cagliari,team,12,0,0.0
Cagliari,team,12,1,0.025804
Cagliari,team,12,2,0.016036
Cagliari,team,12,3,0.015787
Cagliari,team,12,4,0.053165
Cagliari,team,12,5,0.08278
Cagliari,team,12,6,0.093497
Cagliari,team,12,7,0.115454
Cagliari,team,12,8,0.059862
Cagliari,team,12,9,0.03184
Cagliari,team,12,10,0.061538
Cagliari,team,12,11,0.0
Cagliari,team,13,0,0.0
Cagliari,team,13,1,0.0
Cagliari,team,13,2,0.0
Cagliari,team,13,3,0.02581
Cagliari,team,13,4,0.138657
Cagliari,team,13,5,0.185777
Cagliari,team,13,6,0.188523
Cagliari,team,13,7,0.09199
Cagliari,team,13,8,0.095527
Cagliari,team,13,9,0.061538
Cagliari,team,13,10,0.0
Cagliari,team,13,11,0.0
Cagliari,team,14,0,0.0
Cagliari,team,14,1,0.0
Cagliari,team,14,2,0.0
Cagliari,team,14,3,0.014286
Cagliari,team,14,4,0.07483
Cagliari,team,14,5,0.146584
Cagliari,team,14,6,0.217435
Cagliari,team,14,7,0.184615
Cagliari,team,14,8,0.123077
Cagliari,team,14,9,0.0
Cagliari,team,14,10,0.0
Cagliari,team,14,11,0.0
Cagliari,team,15,0,0.0
Cagliari,team,15,1,0.0
Cagliari,team,15,2,0.0
Cagliari,team,15,3,0.0
Cagliari,team,15,4,0.142857
Cagliari,team,15,5,0.285714
Cagliari,team,15,6,0.4
Cagliari,team,15,7,0.3
Cagliari,team,15,8,0.0
Cagliari,team,15,9,0.0
Cagliari,team,15,10,0.0
Cagliari,team,15,11,0.0
Celta Vigo,team,0,0,0.0
Celta Vigo,team,0,1,0.0
Celta Vigo,team,0,2,0.0
Celta Vigo,team,0,3,0.0
Celta Vigo,team,0,4,0.0
Celta Vigo,team,0,5,0.0
Celta Vigo,team,0,6,0.0
Celta Vigo,team,0,7,0.0
Celta Vigo,team,0,8,0.0
Celta Vigo,team,0,9,0.0
Celta Vigo,team,0,10,0.0
Celta Vigo,team,0,11,0.0
Celta Vigo,team,1,0,0.0
Celta Vigo,team,1,1,0.0
Celta Vigo,team,1,2,0.0
Celta Vigo,team,1,3,0.0
Celta Vigo,team,1,4,0.0
Celta Vigo,team,1,5,0.0
Celta Vigo,team,1,6,0.0
Celta Vigo,team,1,7,0.0
Celta Vigo,team,1,8,0.0
Celta Vigo,team,1,9,0.0
Celta Vigo,team,1,10,0.0
Celta Vigo,team,1,11,0.0
Celta Vigo,team,2,0,0.0
Celta Vigo,team,2,1,0.0
Celta Vigo,team,2,2,0.0
Celta Vigo,team,2,3,0.0
Celta Vigo,team,2,4,0.0
Celta Vigo,team,2,5,0.0
Celta Vigo,team,2,6,0.0
Celta Vigo,team,2,7,0.0
Celta Vigo,team,2,8,0.0
Celta Vigo,team,2,9,0.0
Celta Vigo,team,2,10,0.0
Celta Vigo,team,2,11,0.0
Celta Vigo,team,3,0,0.0
Celta Vigo,team,3,1,0.0
Celta Vigo,team,3,2,0.0
Celta Vigo,team,3,3,0.0
Celta Vigo,team,3,4,0.0
Celta Vigo,team,3,5,0.0
Celta Vigo,team,3,6,0.0
Celta Vigo,team,3,7,0.0
Celta Vigo,team,3,8,0.0
Celta Vigo,team,3,9,0.0
Celta Vigo,team,3,10,0.0
Celta Vigo,team,3,11,0.0
Celta Vigo,team,4,0,0.0
Celta Vigo,team,4,1,0.0
Celta Vigo,team,4,2,0.0
Celta Vigo,team,4,3,0.0
Celta Vigo,team,4,4,0.0
Celta Vigo,team,4,5,0.0
Celta Vigo,team,4,6,0.0
Celta Vigo,team,4,7,0.0
Celta Vigo,team,4,8,0.0
Celta Vigo,team,4,9,0.0
Celta Vigo,team,4,10,0.0
Celta Vigo,team,4,11,0.0
Celta Vigo,team,5,0,0.0
Celta Vigo,team,5,1,0.0
Celta Vigo,team,5,2,0.0
Celta Vigo,team,5,3,0.0
Celta Vigo,team,5,4,0.0
Celta Vigo,team,5,5,0.0
Celta Vigo,team,5,6,0.0
Celta Vigo,team,5,7,0.0
Celta Vigo,team,5,8,0.0
Celta Vigo,team,5,9,0.0
Celta Vigo,team,5,10,0.0
Celta Vigo,team,5,11,0.0
Celta Vigo,team,6,0,0.0
Celta Vigo,team,6,1,0.0
Celta Vigo,team,6,2,0.0
Celta Vigo,team,6,3,0.0
Celta Vigo,team,6,4,0.0
Celta Vigo,team,6,5,0.0
Celta Vigo,team,6,6,0.0
Celta Vigo,team,6,7,0.0
Celta Vigo,team,6,8,0.0
Celta Vigo,team,6,9,0.0
Celta Vigo,team,6,10,0.0
Celta Vigo,team,6,11,0.0
Celta Vigo,team,7,0,0.0
Celta Vigo,team,7,1,0.0
Celta Vigo,team,7,2,0.0
Celta Vigo,team,7,3,0.0
Celta Vigo,team,7,4,0.0
Celta Vigo,team,7,5,0.0
Celta Vigo,team,7,6,0.0
